model_a,model_b,weight,n_shared_datasets
mn-loosecannon-12b-v1,dans-sakurakaze-v1-0-0-12b,0.6806415117573081,26
mn-loosecannon-12b-v1,mistral-nemo-gutenberg-12b-v2,0.6804643894201308,25
mobilellm-125m-hf,smollm2-135m-pretrained-1000k-fineweb,0.9879417631959152,25
mobilellm-125m-hf,wide-3b-sft-stage1-2-ss1-expert-fictional-lyrical,0.98776693180998,31
mobilellm-125m-hf,qwen2-5-1-5b-model-stock,0.9873954496780072,28
mobilellm-125m-hf,amd-llama-135m,0.9872805643552623,30
mobilellm-125m-hf,wide-3b-sft-stag1-2-lyrical-news-software-howto-formattedtext-merge,0.9864626770621812,25
mobilellm-125m-hf,smollm-135m-instruct,0.983947228391247,27
mobilellm-125m-hf,smol-llama-101m-gqa,0.9839025784894656,30
mobilellm-125m-hf,smollm2-135m-pretrained-400k-fineweb-uncovai-selected,0.9831989140946493,28
mobilellm-125m-hf,redpajama-3b-v1-autoredteam-harmless-only,0.9829113013098345,29
mobilellm-125m-hf,naps-gemma-2-27b-v-0-1-0,0.9829082824072221,27
mocha-14b,mfdoom-14b,0.998196197727361,24
mocha-14b,lo-phi-14b,0.997620202437749,33
mocha-14b,vine-14b-sce,0.9958443551990461,29
mocha-14b,mfgrimm-14b,0.9927048119590745,28
mocha-14b,casa-14b-sce,0.9915245941638591,28
mocha-14b,time-14b-stock,0.9904870603559662,34
mocha-14b,dyson-14b,0.9904443182260132,29
mocha-14b,sza-14b-sce,0.990443332624706,31
mocha-14b,wendy-14b,0.9900205233925455,29
mocha-14b,imbue-14b,0.9900150418565873,28
model-007-13b-v2,orca-mini-v3-13b,0.9140194998518238,23
model-007-13b-v2,orca-platypus-13b-slerp,0.8891523811589656,23
model-007-13b-v2,llama-3-yanyuedao-8b-instruct,0.8651425112118367,21
model-007-13b-v2,llama-3-8b-instruct,0.8518308074341396,24
model-007-13b-v2,orca-2-13b,0.8419231454260829,22
model-007-13b-v2,gemma-2-2b-it-ties,0.8306680929277463,18
model-007-13b-v2,llama-3-8b-instruct-dare-linear,0.8282431080336616,25
model-007-13b-v2,rewiz-worldbuilder-7b,0.8212145413993556,22
model-007-13b-v2,mistral-syndicate-7b,0.8107957248160083,24
model-007-13b-v2,speechless-llama2-hermes-orca-platypus-wizardlm-13b,0.8091008109996912,25
moe-girl-1ba-7bt,llama-3-2-1b-synopsys-0-1,0.9743684755879953,24
moe-girl-1ba-7bt,mita-elite-v1-1-7b-2-25-2025,0.9707379039060162,24
moe-girl-1ba-7bt,llama3-2-1b-0-1-last,0.9695032738186358,27
moe-girl-1ba-7bt,qwen2-5-0-5b-sft-2e-4-5ep,0.967195429451564,25
moe-girl-1ba-7bt,nanolm-1b-instruct-v1-1,0.9671461065662357,25
moe-girl-1ba-7bt,nb-llama-3-1-8b-instruct,0.9663199639883063,24
moe-girl-1ba-7bt,llama-3-2-1b-sydonia-0-1,0.9658339248715248,25
moe-girl-1ba-7bt,llama-3-2-1b-odyssea-v1-01,0.9654578931399809,27
moe-girl-1ba-7bt,llama-3-2-1b,0.9650039486334936,27
moe-girl-1ba-7bt,nidum-limitless-gemma-2b,0.964881744196673,29
mononoke-14b-sce,sza-14b-sce,0.9882487071189591,29
mononoke-14b-sce,imbue-14b,0.9857179204042658,26
mononoke-14b-sce,mfdoom-14b,0.9851122383755974,23
mononoke-14b-sce,bloom-14b-stock,0.9837591857147246,29
mononoke-14b-sce,vine-14b-sce,0.9828115943385118,30
mononoke-14b-sce,casa-14b-sce,0.9820477580805714,28
mononoke-14b-sce,alice-14b,0.9815633090578655,28
mononoke-14b-sce,tesseract-14b-stock,0.9773490656860465,28
mononoke-14b-sce,dyson-14b,0.9768266811935679,27
mononoke-14b-sce,mocha-14b,0.975714097980327,31
morphing-8b-model-stock,not-even-my-final-form-8b-model-stock,0.935016797268245,29
morphing-8b-model-stock,sun-8b-model-stock,0.9265076182424448,34
morphing-8b-model-stock,hakuchido-8b-model-stock,0.9228187786124937,28
morphing-8b-model-stock,yearn-v3-8b-model-stock,0.9148255532192366,32
morphing-8b-model-stock,aurora-faustus-8b-linear,0.9146680321519333,31
morphing-8b-model-stock,sweetened-condensed-milk-8b-model-stock,0.91330197525607,32
morphing-8b-model-stock,baezel-v2-alt-8b-model-stock,0.9104406046900906,31
morphing-8b-model-stock,heart-stolen-8b-model-stock,0.9081924442994878,26
morphing-8b-model-stock,oh-boy-8b-linear,0.9074252093974792,30
morphing-8b-model-stock,baezel-v2-8b-model-stock,0.9072744214134284,35
mosaic-14b-sce,guiltyspark-14b-ties,0.995721459690067,29
mosaic-14b-sce,1up-14b,0.9934191283719359,26
mosaic-14b-sce,oasis-14b-ties,0.9930612104218017,27
mosaic-14b-sce,mithril-14b-sce,0.9929185606003752,30
mosaic-14b-sce,ponder-14b-linear,0.9924972370467104,27
mosaic-14b-sce,lineage-14b,0.9921502450247051,24
mosaic-14b-sce,adamant-14b-sce,0.9916804535908903,28
mosaic-14b-sce,loke-14b-sce,0.9911692762460457,27
mosaic-14b-sce,fp4-14b-v1-fix,0.9896898605400508,26
mosaic-14b-sce,geedorah-14b,0.9889605663773591,26
mother-of-rhodia-12b,vicious-mesh-12b-union,0.9368918587787446,28
mother-of-rhodia-12b,mischievous-12b-mix-0-4v,0.9235320390849963,27
mother-of-rhodia-12b,mistral-nemo-wissenschaft-12b,0.9077991344607301,31
mother-of-rhodia-12b,daughter-of-rhodia-12b,0.9071586340501587,28
mother-of-rhodia-12b,nameless-12b-prob,0.8759904450005511,29
mother-of-rhodia-12b,vicious-mesh-12b-omega,0.8759260879401292,27
mother-of-rhodia-12b,rocinante-12b-v1,0.8725538984463852,30
mother-of-rhodia-12b,vicious-mesh-12b-gamma,0.8545012303902912,28
mother-of-rhodia-12b,mn-chinofun-12b-2,0.8511738689737276,28
mother-of-rhodia-12b,mistral-nemo-vicious-mesh-12b-2407,0.8500755532225335,24
motion-8b-linear,aura-8b-linear,0.9307153896215014,27
motion-8b-linear,llama-3-1-8b-instruct-reasoner-1o1-v0-3,0.779829144828931,29
motion-8b-linear,llama-3-1-8b-lexi-uncensored,0.7684174295352326,27
motion-8b-linear,llama3-1-8b-drill,0.7681291953700963,22
motion-8b-linear,llama-3-instruct-8b-orpo,0.7653697868375058,14
motion-8b-linear,reflexis-8b-chat-v7,0.7648335993782756,28
motion-8b-linear,fireball-alpaca-llama3-1-07-8b-philos-math-kto-beta,0.7220872221253071,28
motion-8b-linear,kronos-8b-v1-p2,0.684261902907572,27
motion-8b-linear,kronos-8b-v1-p3,0.6726788606208995,29
motion-8b-linear,zeus-8b-v15,0.6698163366570152,24
mouse-9b,mixtral-ai-swahilitron-7b,0.9924352891231284,25
mouse-9b,nucleus-22b-token-500b,0.991816465979395,29
mouse-9b,llama-3-1-8b-instruct-orca-orpo,0.9913291133229635,29
mouse-9b,redpajama3b-v1-autoredteam-helpfulness-train,0.9877902721249928,30
mouse-9b,weirdslerp2-25b,0.9867581714994919,30
mouse-9b,qwen2-5-7b-nerd-uncensored-mfann-slerp,0.9840530683016008,27
mouse-9b,rho-1b-sft-math,0.9829412240307772,32
mouse-9b,wide-3b-sft-stage1-1-ss1-with-r1-generics-intr-math-stories-no-issue,0.9816922962266437,32
mouse-9b,13-outof-32-pruned-layers-llama3-1-8b,0.9815797014441784,25
mouse-9b,ontocord-wide-7b-stacked-stage1-instruct,0.9811256205748663,34
mpt-7b,llama-3-2-1b-aquasyn-0-11,0.9678770342997497,23
mpt-7b,llama-3-2-1b-autoredteam-helpfulness-train,0.9627999863859776,30
mpt-7b,olmo-7b-hf,0.9614243978749992,26
mpt-7b,pruned20-llama-1b,0.9599795635543072,28
mpt-7b,triangulum-5b,0.959633049779724,28
mpt-7b,pygmalion-6b,0.9590096928336783,33
mpt-7b,qwen2-5-0-5b-sft-2e-5-2ep-irpo-5e-7-2ep-1alp-0lam,0.956489461917124,23
mpt-7b,smollm2-135m-pretrained-1000k-fineweb,0.9558892711781791,23
mpt-7b,cursorr-o1-2-7b,0.9544120775135179,25
mpt-7b,llama-3-2-1b-aquasyn-0-1,0.9542199430388435,29
mrroboto-prolong-8b-v4i,llama3-8b-supernova-spectrum-hermes-dpo,0.8322152081057496,33
mrroboto-prolong-8b-v4i,mrroboto-prolongbase-pt8-unaligned-8b,0.7675135443990306,33
mrroboto-prolong-8b-v4i,mistral-7b-base-sft-slic-hf,0.7523481060410571,30
mrroboto-prolong-8b-v4i,neuralbeagle14-7b,0.7389376170723136,26
mrroboto-prolong-8b-v4i,athene-codegemma-2-7b-it-alpaca-v1-2,0.729471436232742,34
mrroboto-prolong-8b-v4i,llama-3-instruct-8b-simpo-expo,0.7285981505715801,31
mrroboto-prolong-8b-v4i,icedrinknamegoeshererp-7b-model-stock,0.7261795401637109,30
mrroboto-prolong-8b-v4i,ennoai-pro-french-llama-3-8b-v0-4,0.7252115021401965,31
mrroboto-prolong-8b-v4i,icecocoarp-7b,0.7095272231431223,26
mrroboto-prolong-8b-v4i,llama-3-8b-instruct-gapo-v2-bert-f1-beta10-gamma0-3-lr1-0e-6-1minus-rerun,0.7068054557843453,29
mrroboto-prolongbase-pt8-unaligned-8b,llama-pro-8b-instruct,0.8435166589767243,28
mrroboto-prolongbase-pt8-unaligned-8b,neuralbeagle14-7b,0.8085189328411629,26
mrroboto-prolongbase-pt8-unaligned-8b,icedrinknamegoeshererp-7b-model-stock,0.7878833583886772,30
mrroboto-prolongbase-pt8-unaligned-8b,deepthinker-7b-sce-v1,0.7685985331720602,26
mrroboto-prolongbase-pt8-unaligned-8b,mrroboto-prolong-8b-v4i,0.7675135443990306,33
mrroboto-prolongbase-pt8-unaligned-8b,indic-gemma-7b-finetuned-sft-navarasa-2-0,0.7630717207325801,29
mrroboto-prolongbase-pt8-unaligned-8b,ennoai-pro-french-llama-3-8b-v0-4,0.7594963008267513,30
mrroboto-prolongbase-pt8-unaligned-8b,llama-3-neuralhercules-5-0-8b,0.758140305113507,25
mrroboto-prolongbase-pt8-unaligned-8b,mistral-syndicate-7b,0.7534227382604544,30
mrroboto-prolongbase-pt8-unaligned-8b,yi-6b,0.7527521531323633,30
ms-meadowlark-22b,pantheon-rp-pure-1-6-2-22b-small,0.8500715621632351,26
ms-meadowlark-22b,gemma-2-gemmama-9b,0.7773412903773419,28
ms-meadowlark-22b,linkbricks-horizon-ai-korean-superb-22b,0.7278609804095482,24
ms-meadowlark-22b,openbuddy-mixtral-7bx8-v18-1-32k,0.7109478539674815,23
ms-meadowlark-22b,not-so-small-alpaca-24b,0.7009987541026935,26
ms-meadowlark-22b,glm-4-9b-chat-hf,0.6929013602666123,27
ms-meadowlark-22b,openchat-3-5-0106-8-11b-36layers-interleaved,0.689717106899496,25
ms-meadowlark-22b,gemma-creative-9b-base,0.68217928397599,28
ms-meadowlark-22b,silma-9b-instruct-v1-0,0.653050279846858,26
ms-meadowlark-22b,gemma2-9b-it-psy10k-mental-health,0.6445151512022271,26
ms-schisandra-22b-v0-1,ms-schisandra-22b-v0-2,0.9875705218290671,34
ms-schisandra-22b-v0-1,cydonia-22b-v1-2,0.9646855490148587,26
ms-schisandra-22b-v0-1,mistral-small-drummer-22b,0.9437588177473216,31
ms-schisandra-22b-v0-1,mistral-small-gutenberg-doppel-22b,0.9231790103239647,28
ms-schisandra-22b-v0-1,magnum-v4-22b,0.8333291647584037,30
ms-schisandra-22b-v0-1,mistral-modelstock2-24b,0.8178107769990813,28
ms-schisandra-22b-v0-1,redemption-wind-24b,0.7965169002641739,30
ms-schisandra-22b-v0-1,magnum-v4-27b,0.7901101487705677,29
ms-schisandra-22b-v0-1,inexpertus-8b-model-stock,0.785654031629779,30
ms-schisandra-22b-v0-1,gemma2slerp4-27b,0.7786899258529153,29
ms-schisandra-22b-v0-2,ms-schisandra-22b-v0-1,0.9875705218290671,34
ms-schisandra-22b-v0-2,cydonia-22b-v1-2,0.9772025604442331,27
ms-schisandra-22b-v0-2,mistral-small-drummer-22b,0.9576382857701817,32
ms-schisandra-22b-v0-2,mistral-small-gutenberg-doppel-22b,0.9374625030480143,32
ms-schisandra-22b-v0-2,magnum-v4-22b,0.854940220816228,33
ms-schisandra-22b-v0-2,redemption-wind-24b,0.8537619597341397,32
ms-schisandra-22b-v0-2,mistral-modelstock2-24b,0.8442956629284015,31
ms-schisandra-22b-v0-2,gemma2slerp4-27b,0.8042263011462527,30
ms-schisandra-22b-v0-2,magnum-v4-27b,0.8009787699162042,33
ms-schisandra-22b-v0-2,mistral-small-24b-instruct-2501-bf16,0.7952911375626857,30
msh-lite-7b-v1-bielik-v2-3-instruct-llama-prune,nemotron-4-mini-hindi-4b-base,0.8383571047340775,27
msh-lite-7b-v1-bielik-v2-3-instruct-llama-prune,falcon3-1b-instruct,0.833259558063377,27
msh-lite-7b-v1-bielik-v2-3-instruct-llama-prune,gemma-1-1-7b-it,0.822777030502125,23
msh-lite-7b-v1-bielik-v2-3-instruct-llama-prune,qwen2-5-1-5b-deepseek-r1-instruct,0.8188686978211827,18
msh-lite-7b-v1-bielik-v2-3-instruct-llama-prune,llama-pro-8b-instruct,0.8185422234354859,23
msh-lite-7b-v1-bielik-v2-3-instruct-llama-prune,llama-3-2-sun-2-4b-checkpoint-34800,0.8041085983178375,23
msh-lite-7b-v1-bielik-v2-3-instruct-llama-prune,gemma-2-2b-jpn-it-abliterated-24,0.80370425982867,27
msh-lite-7b-v1-bielik-v2-3-instruct-llama-prune,falcon3-1b-base,0.8030313493160588,26
msh-lite-7b-v1-bielik-v2-3-instruct-llama-prune,magistrate-3-2-3b-base,0.7999262054801435,24
msh-lite-7b-v1-bielik-v2-3-instruct-llama-prune,2-prymmal-ece-7b-slerp-v1,0.796261704905836,24
mt-gemma-2-9b,recoilme-gemma-2-gutenberg-doppel-9b-v0-1,0.9881958628867146,19
mt-gemma-2-9b,recoilme-gemma-2-ataraxy-9b-v0-1,0.985687774305372,25
mt-gemma-2-9b,gemma-2-tm-9b,0.9834510585152009,26
mt-gemma-2-9b,mt3-gen1-gemma-2-9b,0.9829241867409663,22
mt-gemma-2-9b,recoilme-gemma-2-ataraxy-9b-v0-1-t0-75,0.9810723854645474,27
mt-gemma-2-9b,mt1-gen5-gemma-2-9b,0.9795512219234603,27
mt-gemma-2-9b,gemma-the-writer-j-gutenberg-10b,0.978916753117574,22
mt-gemma-2-9b,recoilme-gemma-2-ifable-9b-v0-1,0.9781186744927997,29
mt-gemma-2-9b,gemma-the-writer-mighty-sword-9b,0.9770914214121106,27
mt-gemma-2-9b,gemma-2-s2mtm-9b,0.9766755441258532,27
mt-gen1-gemma-2-9b,mt1-gemma-2-9b,0.9959848630075288,29
mt-gen1-gemma-2-9b,mt1-gen1-gemma-2-9b,0.9926894315779913,30
mt-gen1-gemma-2-9b,rv0-4dmv1t0-25tt0-25-gemma-2-9b,0.9924098522497344,31
mt-gen1-gemma-2-9b,mt-merge1-gemma-2-9b,0.9924010013405669,32
mt-gen1-gemma-2-9b,mt2-gen1-gemma-2-9b,0.9922595546781036,34
mt-gen1-gemma-2-9b,mt2-gemma-2-9b,0.9918850092599236,29
mt-gen1-gemma-2-9b,mt-merge-gemma-2-9b,0.9910279346296567,32
mt-gen1-gemma-2-9b,mt4-gen3-gemma-2-9b,0.9897179030652813,27
mt-gen1-gemma-2-9b,mt-gen2-gi-gemma-2-9b,0.9893038841022597,34
mt-gen1-gemma-2-9b,mt5-gen5-gemma-2-9b,0.9892471820760672,33
mt-gen2-gemma-2-9b,mt-merge3-gemma-2-9b,0.9948286862030404,24
mt-gen2-gemma-2-9b,mt1-gemma-2-9b,0.9936050583345959,22
mt-gen2-gemma-2-9b,mt2-gen2-gemma-2-9b,0.9934299101380656,29
mt-gen2-gemma-2-9b,mt4-gen1-gemma-2-9b,0.9933549232621741,27
mt-gen2-gemma-2-9b,mt4-gen3-gemma-2-9b,0.9915134777933724,21
mt-gen2-gemma-2-9b,mt4-gen5-gemma-2-9b,0.9874001672471567,27
mt-gen2-gemma-2-9b,mt-merge2-mu-gemma-2-mtg2mt1g2-9b,0.9869628131055388,18
mt-gen2-gemma-2-9b,mt-gen2-gi-gemma-2-9b,0.9864882777926255,28
mt-gen2-gemma-2-9b,mt-merge1-gemma-2-9b,0.9841221177887248,26
mt-gen2-gemma-2-9b,mt1-gen1-gemma-2-9b,0.9835669160278677,26
mt-gen2-gi-gemma-2-9b,mt-merge1-gemma-2-9b,0.9973460277317332,30
mt-gen2-gi-gemma-2-9b,mt-merge2-mu-gemma-2-mtg2mt1g2-9b,0.9960701289412994,22
mt-gen2-gi-gemma-2-9b,mt1-gemma-2-9b,0.9958457288132916,27
mt-gen2-gi-gemma-2-9b,mt3-gen5-gemma-2-9b-v1,0.9956531450876499,30
mt-gen2-gi-gemma-2-9b,mt1-gen3-gemma-2-9b,0.9956355443739986,31
mt-gen2-gi-gemma-2-9b,mt1-gen2-gemma-2-9b,0.9944311994312999,32
mt-gen2-gi-gemma-2-9b,mt2-gen2-gemma-2-9b,0.9941727892202576,33
mt-gen2-gi-gemma-2-9b,mt-merge3-gemma-2-9b,0.9940357314751951,28
mt-gen2-gi-gemma-2-9b,mt4-gen1-gemma-2-9b,0.9934220808611207,29
mt-gen2-gi-gemma-2-9b,mt1-gen1-gemma-2-9b,0.9933731584347678,29
mt-gen3-gemma-2-9b,mt1-gen2-gemma-2-9b,0.9943854331589153,27
mt-gen3-gemma-2-9b,mt2-gemma-2-9b,0.9932718275958488,23
mt-gen3-gemma-2-9b,mt-gen2-gi-gemma-2-9b,0.9932649845973396,27
mt-gen3-gemma-2-9b,mt2-gen4-gemma-2-9b,0.9922720453491765,23
mt-gen3-gemma-2-9b,mt3-gen5-gemma-2-9b-v1,0.9903898352930769,24
mt-gen3-gemma-2-9b,mt5-gen3-gemma-2-9b,0.9902011818610095,27
mt-gen3-gemma-2-9b,mt1-gemma-2-9b,0.9897709426464941,22
mt-gen3-gemma-2-9b,mt2-gen2-gemma-2-9b,0.9889398072796837,28
mt-gen3-gemma-2-9b,mt-merge1-gemma-2-9b,0.9886364548750731,27
mt-gen3-gemma-2-9b,mt-merge5-gemma-2-9b,0.9886200152798876,24
mt-gen4-gemma-2-9b,mt-merge4-gemma-2-9b,0.9949175398696994,24
mt-gen4-gemma-2-9b,mt-merge5-gemma-2-9b,0.9942732025209267,28
mt-gen4-gemma-2-9b,mtm-merge-gemma-2-9b,0.9940311931599064,30
mt-gen4-gemma-2-9b,mt5-gen4-gemma-2-9b,0.9934613660668984,29
mt-gen4-gemma-2-9b,mt2-max-merge-02012025163610-gemma-2-9b,0.9926434067471173,32
mt-gen4-gemma-2-9b,mt-gen5-gemma-2-9b,0.9925110432226432,29
mt-gen4-gemma-2-9b,mt4-gen5-gemma-2-9b,0.9917714552861243,28
mt-gen4-gemma-2-9b,mt1-max-merge-02012025163610-gemma-2-9b,0.9894054534709135,29
mt-gen4-gemma-2-9b,mt-max-merge-02012025163610-gemma-2-9b,0.9880038678696438,27
mt-gen4-gemma-2-9b,mt-merge2-gemma-2-9b,0.9852391347411315,28
mt-gen5-gemma-2-9b,mt-max-merge-02012025163610-gemma-2-9b,0.9970766871405857,24
mt-gen5-gemma-2-9b,mt2-max-merge-02012025163610-gemma-2-9b,0.9962726186311742,29
mt-gen5-gemma-2-9b,mt-merge4-gemma-2-9b,0.9955680078069966,20
mt-gen5-gemma-2-9b,mt5-gen4-gemma-2-9b,0.9953957089589028,25
mt-gen5-gemma-2-9b,mt4-gen5-gemma-2-9b,0.9951247430875171,24
mt-gen5-gemma-2-9b,mt1-max-merge-02012025163610-gemma-2-9b,0.9947968484709524,24
mt-gen5-gemma-2-9b,mt-merge5-gemma-2-9b,0.9940454837488224,24
mt-gen5-gemma-2-9b,mt-gen4-gemma-2-9b,0.9925110432226432,29
mt-gen5-gemma-2-9b,mtm-merge-gemma-2-9b,0.9902604593666419,25
mt-gen5-gemma-2-9b,mt-merge2-gemma-2-9b,0.9896840751015226,25
mt-gen6-gemma-2-9b,mt-gen6fix-gemma-2-9b,0.9858539354751746,27
mt-gen6-gemma-2-9b,mt-merge6-gemma-2-9b,0.9846916979576231,25
mt-gen6-gemma-2-9b,mt1-gen6-gemma-2-9b,0.9801123537070768,24
mt-gen6-gemma-2-9b,tiger-gemma-9b-v3,0.9735509244745394,26
mt-gen6-gemma-2-9b,mt1-gen7-gemma-2-9b,0.9707834857750958,28
mt-gen6-gemma-2-9b,mt2-gen6-gemma-2-9b,0.9672756321070797,28
mt-gen6-gemma-2-9b,mt-gen7-gemma-2-9b,0.9617435581999486,32
mt-gen6-gemma-2-9b,gemma-2-9b-it-sppo-iter-1-evol-1,0.9591687997513271,29
mt-gen6-gemma-2-9b,gemma-2-9b-it-simpo,0.9522216177697141,29
mt-gen6-gemma-2-9b,gemma-2-aeria-infinity-9b,0.9473458069001518,32
mt-gen6fix-gemma-2-9b,mt1-gen6-gemma-2-9b,0.9955754373618919,22
mt-gen6fix-gemma-2-9b,mt-merge6-gemma-2-9b,0.9946502371288678,24
mt-gen6fix-gemma-2-9b,mt1-gen7-gemma-2-9b,0.9899632543302445,25
mt-gen6fix-gemma-2-9b,mt-gen6-gemma-2-9b,0.9858539354751746,27
mt-gen6fix-gemma-2-9b,mt-gen7-gemma-2-9b,0.9785353486611457,29
mt-gen6fix-gemma-2-9b,gemma-2-9b-it-sppo-iter-1,0.9742447248800961,24
mt-gen6fix-gemma-2-9b,gemma-2-9b-it-sppo-iter1,0.9717669757420614,22
mt-gen6fix-gemma-2-9b,gemma-2-9b-it-abliterated,0.9697981847329947,25
mt-gen6fix-gemma-2-9b,gemma-the-writer-9b,0.9695924635774377,25
mt-gen6fix-gemma-2-9b,mt3-gen6-gemma-2-9b,0.9693793908794699,26
mt-gen7-gemma-2-9b,mt-gen6fix-gemma-2-9b,0.9785353486611457,29
mt-gen7-gemma-2-9b,mt-merge6-gemma-2-9b,0.9742261035472626,30
mt-gen7-gemma-2-9b,mt1-gen7-gemma-2-9b,0.9718621603517733,30
mt-gen7-gemma-2-9b,gemma-2-9b-it-abliterated,0.9660035194343465,31
mt-gen7-gemma-2-9b,mt3-gen6-gemma-2-9b,0.9655467053475194,33
mt-gen7-gemma-2-9b,mt1-gen6-gemma-2-9b,0.9639684664449159,27
mt-gen7-gemma-2-9b,mt-gen6-gemma-2-9b,0.9617435581999486,32
mt-gen7-gemma-2-9b,gemma-2-aeria-infinity-9b,0.9541340426017311,33
mt-gen7-gemma-2-9b,recoilme-gemma-2-9b-v0-1,0.9524241194094891,28
mt-gen7-gemma-2-9b,mt2-gen6-gemma-2-9b,0.9472902153158049,34
mt-max-merge-02012025163610-gemma-2-9b,mt-gen5-gemma-2-9b,0.9970766871405857,24
mt-max-merge-02012025163610-gemma-2-9b,mt5-gen4-gemma-2-9b,0.9967262172548645,27
mt-max-merge-02012025163610-gemma-2-9b,mt2-max-merge-02012025163610-gemma-2-9b,0.9941704310811241,32
mt-max-merge-02012025163610-gemma-2-9b,mt-merge4-gemma-2-9b,0.9880091264584832,26
mt-max-merge-02012025163610-gemma-2-9b,mt-gen4-gemma-2-9b,0.9880038678696438,27
mt-max-merge-02012025163610-gemma-2-9b,mt4-gen5-gemma-2-9b,0.9878663391320497,32
mt-max-merge-02012025163610-gemma-2-9b,mt1-max-merge-02012025163610-gemma-2-9b,0.9878395396362007,30
mt-max-merge-02012025163610-gemma-2-9b,mtm-merge-gemma-2-9b,0.9859914538013341,29
mt-max-merge-02012025163610-gemma-2-9b,mt-merge5-gemma-2-9b,0.9846416736788807,26
mt-max-merge-02012025163610-gemma-2-9b,mt-merge2-gemma-2-9b,0.9846186008257974,28
mt-merge-gemma-2-9b,mt1-gemma-2-9b,0.9945624269927267,24
mt-merge-gemma-2-9b,mt2-gemma-2-9b,0.9941254119547058,25
mt-merge-gemma-2-9b,mt1-gen3-gemma-2-9b,0.99333979450884,28
mt-merge-gemma-2-9b,rv0-4dmv1t0-25tt0-25-gemma-2-9b,0.9931275678270236,26
mt-merge-gemma-2-9b,mt-gen2-gi-gemma-2-9b,0.9924769583017466,30
mt-merge-gemma-2-9b,mt3-gen5-gemma-2-9b-v1,0.9918047205603616,27
mt-merge-gemma-2-9b,mt1-gen1-gemma-2-9b,0.991584688805347,27
mt-merge-gemma-2-9b,mt-gen1-gemma-2-9b,0.9910279346296567,32
mt-merge-gemma-2-9b,mt-merge2-mu-gemma-2-mtg2mt1g2-9b,0.991026653892756,21
mt-merge-gemma-2-9b,mt4-gen3-gemma-2-9b,0.9909363524057255,23
mt-merge1-gemma-2-9b,mt-merge3-gemma-2-9b,0.9983502935215539,26
mt-merge1-gemma-2-9b,mt-gen2-gi-gemma-2-9b,0.9973460277317332,30
mt-merge1-gemma-2-9b,mt5-gen3-gemma-2-9b,0.995423199075144,30
mt-merge1-gemma-2-9b,mt1-gemma-2-9b,0.9952071542064995,25
mt-merge1-gemma-2-9b,mt3-gen5-gemma-2-9b,0.9941792951372813,30
mt-merge1-gemma-2-9b,mt1-gen3-gemma-2-9b,0.9939200109356602,29
mt-merge1-gemma-2-9b,mt1-gen2-gemma-2-9b,0.9932057693190066,29
mt-merge1-gemma-2-9b,mt2-gemma-2-9b,0.9926837645984843,25
mt-merge1-gemma-2-9b,mt3-gen3-gemma-2-9b,0.9926772313148091,25
mt-merge1-gemma-2-9b,mt-gen1-gemma-2-9b,0.9924010013405669,32
mt-merge2-gemma-2-9b,mt-gen5-gemma-2-9b,0.9896840751015226,25
mt-merge2-gemma-2-9b,mt4-gen3-gemma-2-9b,0.9892153128767184,22
mt-merge2-gemma-2-9b,mt2-max-merge-02012025163610-gemma-2-9b,0.9884484933510804,33
mt-merge2-gemma-2-9b,mt4-gen5-gemma-2-9b,0.9882845583667632,29
mt-merge2-gemma-2-9b,mt4-gen1-gemma-2-9b,0.9882124691946643,27
mt-merge2-gemma-2-9b,mt2-gen1-gemma-2-9b,0.9880278451068076,31
mt-merge2-gemma-2-9b,mt5-gen4-gemma-2-9b,0.9879615196226876,30
mt-merge2-gemma-2-9b,mt-gen2-gi-gemma-2-9b,0.9879080297716232,29
mt-merge2-gemma-2-9b,mt-merge3-gemma-2-9b,0.9878766550466758,27
mt-merge2-gemma-2-9b,mt-merge5-gemma-2-9b,0.9877827468364088,28
mt-merge2-mu-gemma-2-mtg2mt1g2-9b,mt-gen2-gi-gemma-2-9b,0.9960701289412994,22
mt-merge2-mu-gemma-2-mtg2mt1g2-9b,mt2-gen2-gemma-2-9b,0.9958788473627568,24
mt-merge2-mu-gemma-2-mtg2mt1g2-9b,mt1-gemma-2-9b,0.9956251474373025,18
mt-merge2-mu-gemma-2-mtg2mt1g2-9b,mt4-gen3-gemma-2-9b,0.9954920349054136,20
mt-merge2-mu-gemma-2-mtg2mt1g2-9b,mt2-gen3-gemma-2-9b,0.994733332218385,14
mt-merge2-mu-gemma-2-mtg2mt1g2-9b,mt4-gen1-gemma-2-9b,0.9943003588204774,20
mt-merge2-mu-gemma-2-mtg2mt1g2-9b,mt1-gen1-gemma-2-9b,0.9938221523418908,19
mt-merge2-mu-gemma-2-mtg2mt1g2-9b,mt3-gen5-gemma-2-9b-v1,0.9926359613809435,20
mt-merge2-mu-gemma-2-mtg2mt1g2-9b,rv0-4dmv1t0-25tt0-25-gemma-2-9b,0.9922776384357418,20
mt-merge2-mu-gemma-2-mtg2mt1g2-9b,mt1-gen3-gemma-2-9b,0.9920208319617825,24
